yes,EU_TREASURY_ER_TR,MBCIEUE5,20170630,20170707,20180701,pickle,all:10,
yes,EU_TREASURY_ER_TR,MBCIEUT5,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBAU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBBR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCN,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBCZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBEU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBGB,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBHU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBIL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBIN,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBJP,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBKR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBMX,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBNO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBNZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBPE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBPL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBRO,20170925,20171002,20180701,pickle,all:10,20180202;20180302
yes,hsbc_single_currency_new1,HSFZLBRU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBSE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBSG,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBTH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBTR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLBZA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOAU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOBR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOCA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOCH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOCO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOCZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOEU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOGB,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOHU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOIL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOIN,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOJP,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOKR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOMX,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLONO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLONZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOPE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOPL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLORO,20170925,20171002,20180701,pickle,all:10,20180202;20180302
yes,hsbc_single_currency_new1,HSFZLORU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOSE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOSG,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOTH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOTR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZLOZA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBAU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBBR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBCA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBCH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBCO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBCZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBEU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBGB,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBHU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBIL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBIN,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBJP,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBKR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBNO,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBNZ,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBPE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBPL,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBRO,20170925,20171002,20180701,pickle,all:10,20180202;20180302
yes,hsbc_single_currency_new1,HSFZSBRU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBSE,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBSG,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBTH,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBTR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSBZA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOAU,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOBR,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOCA,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_single_currency_new1,HSFZSOCH,20170925,20171002,20180701,pickle,all:10,
